Gobierno...
gobierno	:	0.2393725877192223
dar	:	0.23638647903131338
entre	:	0.23638647903131338
tras	:	0.23340037047492287
caso	:	0.22742815377734996
país	:	0.22742815377734996
contra	:	0.22742815377734996
hace	:	0.2244420456471785
mayo	:	0.22145593767058444
ende	:	0.21846982985384325
millones	:	0.21846982985384325
esos	:	0.21548372220357723
nota	:	0.21249761472677944
baja	:	0.20951150743084035
www	:	0.20652540032357614
esas	:	0.20652540032357614
parte	:	0.20353929341326005
http	:	0.20353929341326005
siguiente	:	0.20353929341326005
une	:	0.2005531867086562
mayor	:	0.2005531867086562
uno	:	0.2005531867086562
antes	:	0.2005531867086562
años	:	0.19756708021905653
primer	:	0.19458097395432103
día	:	0.19458097395432103
han	:	0.19458097395432103
importa	:	0.19159486792492222
cual	:	0.19159486792492222
estado	:	0.19159486792492222
otro	:	0.19159486792492222
html	:	0.18860876214199285
ello	:	0.18860876214199285
banc	:	0.18562265661737942
dif	:	0.18562265661737942
tema	:	0.18562265661737942
hasta	:	0.18562265661737942
gran	:	0.18562265661737942
udi	:	0.18263655136369986
eu	:	0.18263655136369986
sí	:	0.18263655136369986
quien	:	0.18263655136369986
real	:	0.18263655136369986
sol	:	0.17965044639440733
mes	:	0.17965044639440733
tiene	:	0.17965044639440733
lunes	:	0.17666434172386097
stic	:	0.17666434172386097
tel	:	0.17069213334144448
genera	:	0.17069213334144448
peso	:	0.17069213334144448
persona	:	0.16770602966356002
medio	:	0.1617338234287712
don	:	0.1617338234287712
plan	:	0.1557616188311963
mero	:	0.1557616188311963
mal	:	0.1557616188311963
vida	:	0.15277551720606822
sólo	:	0.15277551720606822
trabaja	:	0.14978941606567817
empresas	:	0.14978941606567817
mí	:	0.14978941606567817
hay	:	0.14978941606567817
presenta	:	0.14680331543945394
política	:	0.14680331543945394
indica	:	0.14381721535925446
pt	:	0.14083111585962638
rica	:	0.14083111585962638
internet	:	0.14083111585962638
debe	:	0.14083111585962638
puede	:	0.14083111585962638
también	:	0.14083111585962638
hora	:	0.14083111585962638
pasa	:	0.14083111585962638
porque	:	0.14083111585962638
poder	:	0.14083111585962638
producto	:	0.13784501697809337
otros	:	0.13784501697809337
toda	:	0.13784501697809337
cada	:	0.13784501697809337
preside	:	0.13784501697809337
ee	:	0.13485891875548398
dura	:	0.13485891875548398
trabajador	:	0.13485891875548398
lado	:	0.13485891875548398
bajo	:	0.13187282123630373
echa	:	0.13187282123630373
dólar	:	0.13187282123630373
san	:	0.13187282123630373
gente	:	0.13187282123630373
sistema	:	0.13187282123630373
bla	:	0.1288867244691584
dan	:	0.1288867244691584
uso	:	0.1288867244691584
otra	:	0.1288867244691584
anda	:	0.1288867244691584
desde	:	0.1288867244691584
cuenta	:	0.1288867244691584
capital	:	0.1288867244691584
cuando	:	0.1288867244691584
edo	:	0.12590062850723746
pesos	:	0.12590062850723746
sea	:	0.12590062850723746
público	:	0.12590062850723746
muy	:	0.12590062850723746
bien	:	0.12590062850723746
edad	:	0.12590062850723746
dios	:	0.12291453340886756
eran	:	0.12291453340886756
problema	:	0.12291453340886756
tiempo	:	0.12291453340886756
pública	:	0.11992843923814778
importante	:	0.11992843923814778
general	:	0.11992843923814778
precio	:	0.11992843923814778
mismo	:	0.11992843923814778
eje	:	0.11395625396942623
curso	:	0.11395625396942623
formación	:	0.11395625396942623
financiero	:	0.11395625396942623
sino	:	0.11395625396942623
actual	:	0.11395625396942623
manda	:	0.11097016303566927
media	:	0.11097016303566927
autor	:	0.11097016303566927
trabajadores	:	0.11097016303566927
programa	:	0.11097016303566927
información	:	0.10798407336017876
ciento	:	0.10798407336017876
mano	:	0.10798407336017876
económica	:	0.10798407336017876
estos	:	0.10798407336017876
social	:	0.10798407336017876
dólares	:	0.10798407336017876
así	:	0.10798407336017876
justicia	:	0.10798407336017876
mor	:	0.10499798504953846
investiga	:	0.10499798504953846
demás	:	0.10499798504953846
alta	:	0.10499798504953846
señal	:	0.10499798504953846
durante	:	0.10499798504953846
hacer	:	0.10499798504953846
dado	:	0.10499798504953846
ciudad	:	0.10499798504953846
oti	:	0.10499798504953846
banca	:	0.10499798504953846
mercado	:	0.10499798504953846
todos	:	0.10499798504953846
pra	:	0.10201189822271961
tanto	:	0.10201189822271961
leche	:	0.10201189822271961
total	:	0.10201189822271961
estar	:	0.10201189822271961
además	:	0.10201189822271961
ella	:	0.10201189822271961
cursos	:	0.09902581301293481
pan	:	0.09902581301293481
último	:	0.09902581301293481
valor	:	0.09902581301293481
recurso	:	0.09902581301293481
oro	:	0.0960397295698343
dirige	:	0.0960397295698343
lio	:	0.0960397295698343
